label,value,time
ces-main,3097381888.00,2025-09-15T09:39:30+00:00
ces-main,3095772774.40,2025-09-15T09:40:00+00:00
ces-main,3093492121.60,2025-09-15T09:40:30+00:00
ces-main,3093060198.40,2025-09-15T09:41:00+00:00
ces-main,3093095424.00,2025-09-15T09:41:30+00:00
ces-main,3092598784.00,2025-09-15T09:42:00+00:00
ces-main,3091172352.00,2025-09-15T09:42:30+00:00
ces-main,3088632012.80,2025-09-15T09:43:00+00:00
ces-main,3086133043.20,2025-09-15T09:43:30+00:00
ces-main,3081871155.20,2025-09-15T09:44:00+00:00
ces-main,3078940467.20,2025-09-15T09:44:30+00:00
ces-main,3075241369.60,2025-09-15T09:45:00+00:00
ces-main,3073129267.20,2025-09-15T09:45:30+00:00
ces-main,3069158400.00,2025-09-15T09:46:00+00:00
ces-main,3067904000.00,2025-09-15T09:46:30+00:00
ces-main,3068971622.40,2025-09-15T09:47:00+00:00
ces-main,3070252236.80,2025-09-15T09:47:30+00:00
ces-main,3072384614.40,2025-09-15T09:48:00+00:00
ces-main,3074245427.20,2025-09-15T09:48:30+00:00
ces-main,3076486758.40,2025-09-15T09:49:00+00:00
ces-main,3078486835.20,2025-09-15T09:49:30+00:00
ces-main,3081611468.80,2025-09-15T09:50:00+00:00
ces-main,3083998617.60,2025-09-15T09:50:30+00:00
ces-main,3086833868.80,2025-09-15T09:51:00+00:00
ces-main,3083821670.40,2025-09-15T09:51:30+00:00
ces-main,3078995968.00,2025-09-15T09:52:00+00:00
ces-main,3074501632.00,2025-09-15T09:52:30+00:00
ces-main,3070022451.20,2025-09-15T09:53:00+00:00
ces-main,3065564979.20,2025-09-15T09:53:30+00:00
ces-main,3061707161.60,2025-09-15T09:54:00+00:00
ces-main,3057334886.40,2025-09-15T09:54:30+00:00
ces-main,3054401536.00,2025-09-15T09:55:00+00:00
ces-main,3051326054.40,2025-09-15T09:55:30+00:00
ces-main,3049042944.00,2025-09-15T09:56:00+00:00
ces-main,3049816268.80,2025-09-15T09:56:30+00:00
ces-main,3052884582.40,2025-09-15T09:57:00+00:00
ces-main,3057861017.60,2025-09-15T09:57:30+00:00
ces-main,3061533491.20,2025-09-15T09:58:00+00:00
ces-main,3066022092.80,2025-09-15T09:58:30+00:00
ces-main,3068282675.20,2025-09-15T09:59:00+00:00
ces-main,3072020275.20,2025-09-15T09:59:30+00:00
ces-main,3074024857.60,2025-09-15T10:00:00+00:00
ces-main,3073441177.60,2025-09-15T10:00:30+00:00
ces-main,3074302156.80,2025-09-15T10:01:00+00:00
ces-main,3071901081.60,2025-09-15T10:01:30+00:00
ces-main,3070167859.20,2025-09-15T10:02:00+00:00
ces-main,3067894169.60,2025-09-15T10:02:30+00:00
ces-main,3071337881.60,2025-09-15T10:03:00+00:00
ces-main,3075431833.60,2025-09-15T10:03:30+00:00
ces-main,3080943001.60,2025-09-15T10:04:00+00:00
ces-main,3084590080.00,2025-09-15T10:04:30+00:00
ces-main,3088742400.00,2025-09-15T10:05:00+00:00
ces-main,3095681843.20,2025-09-15T10:05:30+00:00
ces-main,3100625100.80,2025-09-15T10:06:00+00:00
ces-main,3107041280.00,2025-09-15T10:06:30+00:00
ces-main,3114562764.80,2025-09-15T10:07:00+00:00
