label,value,time
ces-main,284784.89,2025-09-15T10:11:30+00:00
ces-main,305663.09,2025-09-15T10:12:00+00:00
ces-main,279388.16,2025-09-15T10:12:30+00:00
ces-main,303852.37,2025-09-15T10:13:00+00:00
ces-main,308744.32,2025-09-15T10:13:30+00:00
ces-main,339518.23,2025-09-15T10:14:00+00:00
ces-main,325428.23,2025-09-15T10:14:30+00:00
ces-main,334817.66,2025-09-15T10:15:00+00:00
ces-main,307149.19,2025-09-15T10:15:30+00:00
ces-main,316863.51,2025-09-15T10:16:00+00:00
ces-main,295853.14,2025-09-15T10:16:30+00:00
ces-main,310951.23,2025-09-15T10:17:00+00:00
ces-main,293110.21,2025-09-15T10:17:30+00:00
ces-main,312633.70,2025-09-15T10:18:00+00:00
ces-main,331937.80,2025-09-15T10:18:30+00:00
ces-main,337901.42,2025-09-15T10:19:00+00:00
ces-main,319683.12,2025-09-15T10:19:30+00:00
ces-main,330570.94,2025-09-15T10:20:00+00:00
ces-main,296216.29,2025-09-15T10:20:30+00:00
ces-main,306803.51,2025-09-15T10:21:00+00:00
ces-main,289175.77,2025-09-15T10:21:30+00:00
ces-main,293855.46,2025-09-15T10:22:00+00:00
ces-main,296106.22,2025-09-15T10:22:30+00:00
ces-main,302673.21,2025-09-15T10:23:00+00:00
ces-main,325577.38,2025-09-15T10:23:30+00:00
ces-main,332707.57,2025-09-15T10:24:00+00:00
ces-main,316398.62,2025-09-15T10:24:30+00:00
ces-main,315489.41,2025-09-15T10:25:00+00:00
ces-main,294841.48,2025-09-15T10:25:30+00:00
ces-main,302574.10,2025-09-15T10:26:00+00:00
ces-main,305034.62,2025-09-15T10:26:30+00:00
ces-main,303590.83,2025-09-15T10:27:00+00:00
ces-main,304198.58,2025-09-15T10:27:30+00:00
ces-main,311717.71,2025-09-15T10:28:00+00:00
ces-main,304379.41,2025-09-15T10:28:30+00:00
ces-main,353053.64,2025-09-15T10:29:00+00:00
ces-main,325113.59,2025-09-15T10:29:30+00:00
ces-main,340687.25,2025-09-15T10:30:00+00:00
ces-main,310963.51,2025-09-15T10:30:30+00:00
ces-main,315599.73,2025-09-15T10:31:00+00:00
ces-main,311637.41,2025-09-15T10:31:30+00:00
ces-main,320210.12,2025-09-15T10:32:00+00:00
ces-main,299074.81,2025-09-15T10:32:30+00:00
ces-main,311847.30,2025-09-15T10:33:00+00:00
ces-main,320470.46,2025-09-15T10:33:30+00:00
ces-main,344640.01,2025-09-15T10:34:00+00:00
ces-main,315617.15,2025-09-15T10:34:30+00:00
ces-main,329203.95,2025-09-15T10:35:00+00:00
